time,P,G(i),H_sun,T2m,WS10m,Int
2015-01-20 20:00,0,0,0,14.37,6.83,0
2015-01-20 21:00,0,0,0,14.05,6.48,0
2015-01-20 22:00,0,0,0,13.76,6.28,0
2015-01-20 23:00,0,0,0,13.53,6.14,0
2015-01-21 00:00,0,0,0,12.59,6.34,0
2015-01-21 01:00,0,0,0,12.2,6,0
2015-01-21 02:00,0,0,0,11.9,5.45,0
2015-01-21 03:00,0,0,0,11.68,5.03,0
2015-01-21 04:00,0,0,0,11.54,5.24,0
2015-01-21 05:00,0,0,0,11.4,6.21,0
2015-01-21 06:00,0,0,0,11.1,6.41,0
2015-01-21 07:00,0,0,0,10.7,5.86,0
2015-01-21 08:00,0,0,0,10.33,5.24,0
2015-01-21 09:00,162.95,222.57,8.92,10.31,4.55,0
2015-01-21 10:00,405.23,488.78,18.78,11.75,3.72,0
2015-01-21 11:00,589.27,717.98,26.97,14.01,2.97,0
2015-01-21 12:00,708.79,886.08,32.75,15.01,2.41,0
2015-01-21 13:00,776.04,980.71,35.34,16.08,2.83,0
2015-01-21 14:00,786.04,990.46,34.28,16.72,3.38,0
2015-01-21 15:00,735.04,914.51,29.77,16.97,3.86,0
2015-01-21 16:00,617.46,754.63,22.5,16.9,4.28,0
2015-01-21 17:00,416.65,505.56,13.48,16.47,4.28,0
2015-01-21 18:00,101.37,140.62,2.93,15.45,4.28,0
2015-01-21 19:00,0,0,0,14.83,4.07,0
2015-01-21 20:00,0,0,0,14.52,3.38,0
2015-01-21 21:00,0,0,0,13.98,2.69,0
2015-01-21 22:00,0,0,0,13.3,2.28,0
2015-01-21 23:00,0,0,0,12.52,2.14,0
2015-01-22 00:00,0,0,0,12.13,2.34,0
2015-01-22 01:00,0,0,0,11.54,2.07,0
2015-01-22 02:00,0,0,0,10.74,1.79,0
2015-01-22 03:00,0,0,0,10.44,1.66,0
2015-01-22 04:00,0,0,0,10.09,1.93,0
2015-01-22 05:00,0,0,0,9.67,1.93,0
2015-01-22 06:00,0,0,0,9.36,1.86,0
2015-01-22 07:00,0,0,0,9.27,1.59,0
2015-01-22 08:00,0,0,0,10.38,1.24,0
2015-01-22 09:00,160.76,223.27,9.03,11.6,0.83,0
2015-01-22 10:00,205.2,257.55,18.91,12.59,0.76,0
2015-01-22 11:00,337.16,417.76,27.13,15.36,0.69,0
2015-01-22 12:00,465.8,575.01,32.95,16.36,1.93,0
2015-01-22 13:00,495.14,614.54,35.56,17.53,2.28,0
2015-01-22 14:00,548.89,672.27,34.52,17.8,4.41,0
2015-01-22 15:00,382.76,462.46,30,16.87,5.86,0
2015-01-22 16:00,284.85,346.76,22.72,16.21,5.1,0
2015-01-22 17:00,60.06,88.27,13.69,16.02,3.45,0
2015-01-22 18:00,103.13,143.12,3.12,15.58,2.21,0
2015-01-22 19:00,0,0,0,14.86,1.45,0
2015-01-22 20:00,0,0,0,13.4,1.17,0
2015-01-22 21:00,0,0,0,12.56,2.41,0
2015-01-22 22:00,0,0,0,13.03,4.07,0
2015-01-22 23:00,0,0,0,12.91,4,0
2015-01-23 00:00,0,0,0,12.16,1.66,0
2015-01-23 01:00,0,0,0,11.19,2.28,0
2015-01-23 02:00,0,0,0,10.67,1.86,0
2015-01-23 03:00,0,0,0,10.13,1.52,0
2015-01-23 04:00,0,0,0,9.49,1.66,0
2015-01-23 05:00,0,0,0,9.3,1.59,0
2015-01-23 06:00,0,0,0,9,1.79,0
2015-01-23 07:00,0,0,0,8.73,2.07,0
2015-01-23 08:00,0,0,0,8.67,2.34,0
2015-01-23 09:00,165.94,226.65,9.13,9.45,2.48,0
2015-01-23 10:00,403.76,492.36,19.04,12.44,2.48,0
2015-01-23 11:00,586.2,723.44,27.3,14.91,2.21,0
2015-01-23 12:00,708.5,894.24,33.15,16.75,2.41,0
2015-01-23 13:00,769.45,988.71,35.79,17.81,2.34,0
2015-01-23 14:00,776.55,1000.35,34.76,18.24,2.41,0
2015-01-23 15:00,728.95,925.11,30.24,18.35,2.83,0
2015-01-23 16:00,618.21,764.82,22.95,18.32,3.72,0
2015-01-23 17:00,421.71,517.4,13.9,18.01,3.59,0
2015-01-23 18:00,116.27,159.66,3.32,17.23,3.66,0
2015-01-23 19:00,0,0,0,16.4,3.59,0
2015-01-23 20:00,0,0,0,15.69,2.9,0
2015-01-23 21:00,0,0,0,14.48,2.28,0
2015-01-23 22:00,0,0,0,13.27,2.07,0
2015-01-23 23:00,0,0,0,12.71,2.34,0
2015-01-24 00:00,0,0,0,12.58,2.76,0
2015-01-24 01:00,0,0,0,12.27,2.55,0
2015-01-24 02:00,0,0,0,12,2.55,0
2015-01-24 03:00,0,0,0,11.81,2.76,0
2015-01-24 04:00,0,0,0,11.48,2.62,0
2015-01-24 05:00,0,0,0,11.35,2.62,0
2015-01-24 06:00,0,0,0,11.3,2.69,0
2015-01-24 07:00,0,0,0,11.23,2.83,0
2015-01-24 08:00,0,0,0,11.2,2.9,0
2015-01-24 09:00,166.2,229.14,9.25,11.81,2.83,0
2015-01-24 10:00,406.53,498.68,19.18,13.93,2.69,0
2015-01-24 11:00,586.95,729.08,27.47,16.75,2.48,0
2015-01-24 12:00,715.97,901.44,33.35,19.81,4,0
2015-01-24 13:00,776.38,998.97,36.02,21.38,3.66,0
2015-01-24 14:00,779.42,1010.97,35,22.23,3.45,0
2015-01-24 15:00,725.92,936.53,30.48,22.59,3.31,0
2015-01-24 16:00,609.77,776.32,23.18,22.47,2.97,0
2015-01-24 17:00,418.77,526.71,14.12,21.64,2.55,0
2015-01-24 18:00,121.6,168.59,3.52,20.27,2.34,0
2015-01-24 19:00,0,0,0,18.39,2.07,0
2015-01-24 20:00,0,0,0,16.2,1.59,0
2015-01-24 21:00,0,0,0,14.93,1.03,0
2015-01-24 22:00,0,0,0,14.39,0.97,0
2015-01-24 23:00,0,0,0,13.38,1.52,0
2015-01-25 00:00,0,0,0,12.95,3.03,0
2015-01-25 01:00,0,0,0,12.82,2.76,0
2015-01-25 02:00,0,0,0,12.61,2.76,0
2015-01-25 03:00,0,0,0,12.54,2.9,0
2015-01-25 04:00,0,0,0,12.37,2.97,0
2015-01-25 05:00,0,0,0,12.25,2.9,0
2015-01-25 06:00,0,0,0,12.1,2.69,0
2015-01-25 07:00,0,0,0,11.74,2.48,0
2015-01-25 08:00,0,0,0,11.23,2.34,0
2015-01-25 09:00,165.05,228.1,9.36,11.77,2.28,0
2015-01-25 10:00,397.62,493.45,19.33,15.56,2.14,0
2015-01-25 11:00,572.6,720.66,27.65,18.52,2,0
2015-01-25 12:00,693.72,887.76,33.57,20.3,2.62,0
2015-01-25 13:00,747.77,978.51,36.26,21.34,2.21,0
2015-01-25 14:00,748.91,987.81,35.25,21.77,1.93,0
2015-01-25 15:00,698.59,911.58,30.73,21.75,1.93,0
2015-01-25 16:00,588.56,753.88,23.41,21.42,1.79,0
2015-01-25 17:00,298.19,376.26,14.33,20.66,1.45,0
2015-01-25 18:00,3.31,13.02,3.72,19.45,1.03,0
2015-01-25 19:00,0,0,0,18.82,0.28,0
2015-01-25 20:00,0,0,0,18.77,0.62,0
2015-01-25 21:00,0,0,0,17.75,1.17,0
2015-01-25 22:00,0,0,0,15.39,1.79,0
2015-01-25 23:00,0,0,0,14.49,1.93,0
2015-01-26 00:00,0,0,0,13.87,2.62,0
2015-01-26 01:00,0,0,0,13.59,2.76,0
2015-01-26 02:00,0,0,0,13.2,2.9,0
2015-01-26 03:00,0,0,0,13.02,3.03,0
2015-01-26 04:00,0,0,0,13.09,2.97,0
2015-01-26 05:00,0,0,0,13.17,2.55,0
2015-01-26 06:00,0,0,0,12.99,2.07,0
2015-01-26 07:00,0,0,0,12.51,1.66,0
2015-01-26 08:00,0,0,0,12.8,1.24,0
2015-01-26 09:00,48.4,75.44,9.49,13.47,1.1,0
2015-01-26 10:00,79.62,111.48,19.48,14.37,1.31,0
2015-01-26 11:00,325.79,402.38,27.83,15.95,1.52,0
2015-01-26 12:00,667.31,866.19,33.79,17.02,0.62,0
2015-01-26 13:00,319.18,401.08,36.51,17.74,0.83,0
2015-01-26 14:00,210.67,269.3,35.51,17.86,1.03,0
2015-01-26 15:00,245.99,311.4,30.98,17.91,0.76,0
2015-01-26 16:00,23.99,43.7,23.64,18.06,0.9,0
2015-01-26 17:00,44.99,70.66,14.55,17.94,2.07,0
2015-01-26 18:00,3.87,13.95,3.92,17.65,4.28,0
2015-01-26 19:00,0,0,0,16.8,7.24,0
2015-01-26 20:00,0,0,0,15.76,8.62,0
2015-01-26 21:00,0,0,0,15.02,8.48,0
2015-01-26 22:00,0,0,0,14.6,7.66,0
2015-01-26 23:00,0,0,0,14.37,6.48,0
2015-01-27 00:00,0,0,0,14.25,7.72,0
2015-01-27 01:00,0,0,0,14.07,6.55,0
2015-01-27 02:00,0,0,0,13.91,5.1,0
2015-01-27 03:00,0,0,0,13.81,4.34,0
2015-01-27 04:00,0,0,0,13.74,3.59,0
2015-01-27 05:00,0,0,0,13.65,3.24,0
2015-01-27 06:00,0,0,0,13.53,3.45,0
2015-01-27 07:00,0,0,0,13.5,3.66,0
2015-01-27 08:00,0,0,0,13.51,3.66,0
2015-01-27 09:00,65.96,98.62,9.62,13.65,3.38,0
2015-01-27 10:00,384.08,470.16,19.64,14.25,3.17,0
2015-01-27 11:00,568.91,693.94,28.03,15,3.1,0
2015-01-27 12:00,681.61,860.55,34.01,16.14,1.86,0
2015-01-27 13:00,732.24,955.27,36.76,16.51,0.9,0
2015-01-27 14:00,749.73,968.2,35.77,16.63,1.52,0
2015-01-27 15:00,562.71,698.16,31.23,16.45,2.14,0
2015-01-27 16:00,434.47,531.41,23.88,16.13,2.21,0
2015-01-27 17:00,142.03,183.78,14.77,15.64,2,0
2015-01-27 18:00,120.94,163.93,4.12,15.12,1.79,0
2015-01-27 19:00,0,0,0,14.55,1.66,0
2015-01-27 20:00,0,0,0,13.9,1.66,0
2015-01-27 21:00,0,0,0,13.37,1.86,0
2015-01-27 22:00,0,0,0,13.18,2.55,0
2015-01-27 23:00,0,0,0,13.09,2.97,0
2015-01-28 00:00,0,0,0,12.93,3.59,0
2015-01-28 01:00,0,0,0,12.93,3.24,0
2015-01-28 02:00,0,0,0,12.87,2.97,0
2015-01-28 03:00,0,0,0,12.75,2.9,0
2015-01-28 04:00,0,0,0,12.65,2.97,0
2015-01-28 05:00,0,0,0,12.55,3.1,0
2015-01-28 06:00,0,0,0,12.51,3.1,0
2015-01-28 07:00,0,0,0,12.47,3.03,0
2015-01-28 08:00,0,0,0,12.45,3.03,0
2015-01-28 09:00,37.09,59.79,9.75,12.67,2.83,0
2015-01-28 10:00,120.1,158.19,19.8,13.84,2.83,0
2015-01-28 11:00,194.59,245.79,28.22,15.6,2.41,0
2015-01-28 12:00,303.42,376.24,34.24,16.87,2.21,0
2015-01-28 13:00,305.35,380.55,37.02,17.68,2.14,0
2015-01-28 14:00,367.23,454.77,36.04,17.78,2.41,0
2015-01-28 15:00,406.94,501.06,31.49,17.66,2.69,0
2015-01-28 16:00,124.6,165.33,24.12,17.26,2.97,0
2015-01-28 17:00,105.51,142.03,14.99,16.72,2.9,0
2015-01-28 18:00,5.52,16.74,4.32,16.16,3.1,0
2015-01-28 19:00,0,0,0,15.73,3.1,0
2015-01-28 20:00,0,0,0,15.49,2.97,0
2015-01-28 21:00,0,0,0,15.19,2.83,0
2015-01-28 22:00,0,0,0,14.9,2.69,0
2015-01-28 23:00,0,0,0,14.54,2.62,0
2015-01-29 00:00,0,0,0,14.32,2.62,0
2015-01-29 01:00,0,0,0,13.94,2.69,0
2015-01-29 02:00,0,0,0,13.46,2.69,0
2015-01-29 03:00,0,0,0,13.07,2.76,0
2015-01-29 04:00,0,0,0,12.81,2.83,0
2015-01-29 05:00,0,0,0,12.64,2.83,0
2015-01-29 06:00,0,0,0,12.59,2.83,0
2015-01-29 07:00,0,0,0,12.64,2.69,0
2015-01-29 08:00,0,0,0,12.67,2.62,0
2015-01-29 09:00,157,218.96,9.89,12.89,2.55,0
2015-01-29 10:00,389.17,478.96,19.97,14.35,2.41,0
2015-01-29 11:00,346.3,424.45,28.43,15.9,2.48,0
2015-01-29 12:00,561.44,698.19,34.48,17.06,2.28,0
2015-01-29 13:00,492.2,613.87,37.28,18.39,2.28,0
2015-01-29 14:00,774.02,982.41,36.31,18.6,3.45,0
2015-01-29 15:00,733.02,911.28,31.75,18.26,4.55,0
2015-01-29 16:00,622.38,756.28,24.36,17.35,5.38,0
2015-01-29 17:00,427.53,515.2,15.22,16.39,5.45,0
2015-01-29 18:00,133.97,178.71,4.53,15.65,4.9,0
2015-01-29 19:00,0,0,0,14.97,4.41,0
2015-01-29 20:00,0,0,0,14.6,4.07,0
2015-01-29 21:00,0,0,0,14.44,3.72,0
2015-01-29 22:00,0,0,0,14.26,3.24,0
2015-01-29 23:00,0,0,0,13.92,2.76,0
2015-01-30 00:00,0,0,0,13.6,2.07,0
2015-01-30 01:00,0,0,0,12.69,1.72,0
2015-01-30 02:00,0,0,0,11.96,1.59,0
2015-01-30 03:00,0,0,0,11.53,1.45,0
2015-01-30 04:00,0,0,0,11.16,1.45,0
2015-01-30 05:00,0,0,0,10.79,1.52,0
2015-01-30 06:00,0,0,0,10.68,1.52,0
2015-01-30 07:00,0,0,0,10.5,1.79,0
2015-01-30 08:00,0,0,0,10.35,1.93,0
2015-01-30 09:00,160.03,221.43,10.04,11.08,2.14,0
2015-01-30 10:00,391.81,481.4,20.14,13.89,2.34,0
2015-01-30 11:00,576.04,706.93,28.63,15.63,2.9,0
2015-01-30 12:00,715.12,875.98,34.72,16.01,4.69,0
2015-01-30 13:00,788.36,970.64,37.55,16.36,5.31,0
2015-01-30 14:00,799.11,982.41,36.58,16.4,5.66,0
2015-01-30 15:00,748.54,911.27,32.01,16.32,6.07,0
2015-01-30 16:00,632.02,756.38,24.61,15.89,6.9,0
2015-01-30 17:00,109.14,144.61,15.44,15.14,7.38,0
2015-01-30 18:00,5.03,15.81,4.73,14.59,7.1,0
2015-01-30 19:00,0,0,0,14.01,6.41,0
2015-01-30 20:00,0,0,0,13.78,5.72,0
2015-01-30 21:00,0,0,0,13.66,5.72,0
2015-01-30 22:00,0,0,0,13.54,5.72,0
2015-01-30 23:00,0,0,0,13.44,5.1,0
2015-01-31 00:00,0,0,0,13.45,4.76,0
2015-01-31 01:00,0,0,0,13.18,4.55,0
2015-01-31 02:00,0,0,0,12.85,5.31,0
2015-01-31 03:00,0,0,0,12.67,5.66,0
2015-01-31 04:00,0,0,0,12.56,5.24,0
2015-01-31 05:00,0,0,0,12.43,5.1,0
2015-01-31 06:00,0,0,0,12.35,4.97,0
2015-01-31 07:00,0,0,0,12.22,4.34,0
2015-01-31 08:00,0,0,0,12,3.66,0
2015-01-31 09:00,22.65,40.91,10.19,12.14,3.03,0
2015-01-31 10:00,177.13,224.53,20.32,13.82,2.34,0
2015-01-31 11:00,566.89,705.73,28.85,15.41,1.52,0
2015-01-31 12:00,692.54,873.21,34.97,16.16,2.07,0
2015-01-31 13:00,755.66,969.06,37.82,16.88,2,0
2015-01-31 14:00,776.45,982.6,36.86,17.48,3.24,0
2015-01-31 15:00,732.23,915.07,32.28,17.77,3.79,0
2015-01-31 16:00,621.48,766.95,24.85,17.86,3.72,0
2015-01-31 17:00,431.94,529.29,15.67,17.65,3.38,0
2015-01-31 18:00,148.7,197.3,4.94,16.87,4.07,0
2015-01-31 19:00,0,0,0,15.71,5.86,0
2015-01-31 20:00,0,0,0,15.15,5.66,0
2015-01-31 21:00,0,0,0,14.82,4.62,0
2015-01-31 22:00,0,0,0,14.47,4.48,0
2015-01-31 23:00,0,0,0,14.17,4.55,0
2015-02-01 00:00,0,0,0,14.12,3.72,0
2015-02-01 01:00,0,0,0,13.8,3.59,0
2015-02-01 02:00,0,0,0,13.55,3.59,0
2015-02-01 03:00,0,0,0,13.27,3.45,0
2015-02-01 04:00,0,0,0,12.98,3.1,0
2015-02-01 05:00,0,0,0,12.59,2.55,0
2015-02-01 06:00,0,0,0,12.07,2.07,0
2015-02-01 07:00,0,0,0,11.3,1.66,0
2015-02-01 08:00,0,0,0,10.66,1.66,0
2015-02-01 09:00,169.4,233.82,10.35,11.35,1.86,0
2015-02-01 10:00,404.15,500.38,20.51,14.22,1.66,0
2015-02-01 11:00,580.57,730.51,29.07,16.37,1.31,0
2015-02-01 12:00,601.46,752.29,35.23,17.22,2.21,0
2015-02-01 13:00,789.66,1000.54,38.1,17.56,3.38,0
2015-02-01 14:00,810.98,1013.77,37.15,17.29,4.62,0
2015-02-01 15:00,563.91,686.96,32.55,16.95,4.55,0
2015-02-01 16:00,400.72,487.7,25.1,16.82,3.45,0
2015-02-01 17:00,303.09,370.22,15.9,16.55,3.86,0
2015-02-01 18:00,128.99,172.45,5.15,15.72,4.97,0
2015-02-01 19:00,0,0,0,14.72,4.69,0
2015-02-01 20:00,0,0,0,14.26,3.93,0
2015-02-01 21:00,0,0,0,14.07,3.1,0
2015-02-01 22:00,0,0,0,13.95,2.48,0
2015-02-01 23:00,0,0,0,13.68,2.48,0
2015-02-02 00:00,0,0,0,13.5,3.52,0
2015-02-02 01:00,0,0,0,13.43,3.38,0
2015-02-02 02:00,0,0,0,13.35,2.9,0
2015-02-02 03:00,0,0,0,13.2,2.69,0
2015-02-02 04:00,0,0,0,13.01,2.62,0
2015-02-02 05:00,0,0,0,12.85,2.55,0
2015-02-02 06:00,0,0,0,12.45,2.07,0
2015-02-02 07:00,0,0,0,12.19,1.66,0
2015-02-02 08:00,0,0,0,12.13,1.52,0
2015-02-02 09:00,65.83,97.59,10.51,12.5,1.24,0
2015-02-02 10:00,232.73,292.89,20.7,14.91,0.97,0
2015-02-02 11:00,567.88,718.63,29.29,16.78,0.97,0
2015-02-02 12:00,698.83,890.15,35.49,17.75,2.07,0
2015-02-02 13:00,769.06,987.94,38.39,18.43,2.55,0
2015-02-02 14:00,505.3,624.59,37.43,18.64,3.59,0
2015-02-02 15:00,747.15,936.14,32.83,18.52,4.14,0
2015-02-02 16:00,633.89,782.63,25.35,18.36,4.14,0
2015-02-02 17:00,443.9,543.49,16.13,18.02,3.86,0
2015-02-02 18:00,160.92,212.11,5.36,17.13,3.79,0
2015-02-02 19:00,0,0,0,16.37,4.07,0
2015-02-02 20:00,0,0,0,15.93,4.28,0
2015-02-02 21:00,0,0,0,15.55,4,0
2015-02-02 22:00,0,0,0,15.12,3.72,0
2015-02-02 23:00,0,0,0,14.75,3.59,0
2015-02-03 00:00,0,0,0,14.49,3.93,0
2015-02-03 01:00,0,0,0,14.2,3.72,0
2015-02-03 02:00,0,0,0,13.8,3.45,0
2015-02-03 03:00,0,0,0,13.35,3.17,0
2015-02-03 04:00,0,0,0,12.87,2.76,0
2015-02-03 05:00,0,0,0,12.47,2.34,0
2015-02-03 06:00,0,0,0,12.13,2,0
2015-02-03 07:00,0,0,0,11.59,1.79,0
2015-02-03 08:00,0,0,0,10.99,1.66,0
2015-02-03 09:00,53.22,80.56,10.68,11.78,1.45,0
2015-02-03 10:00,398.56,499.92,20.9,15.4,0.9,0
2015-02-03 11:00,570.55,732.32,29.52,17.29,0.41,0
2015-02-03 12:00,538.63,676.55,35.75,17.63,1.59,0
2015-02-03 13:00,773.23,1004.86,38.67,18,1.86,0
2015-02-03 14:00,588.34,740.07,37.73,18.32,2.28,0
2015-02-03 15:00,404.02,498.6,33.11,18.33,2.97,0
2015-02-03 16:00,638.11,790.67,25.61,17.96,3.59,0
2015-02-03 17:00,448.71,546.99,16.36,17.45,4.14,0
2015-02-03 18:00,165.32,217.17,5.57,16.82,3.38,0
2015-02-03 19:00,0,0,0,16.09,1.93,0
2015-02-03 20:00,0,0,0,15.52,2.34,0
2015-02-03 21:00,0,0,0,15.16,4.21,0
2015-02-03 22:00,0,0,0,14.55,5.31,0
2015-02-03 23:00,0,0,0,14.3,4.55,0
2015-02-04 00:00,0,0,0,13.73,1.24,0
2015-02-04 01:00,0,0,0,13.08,1.93,0
2015-02-04 02:00,0,0,0,12.66,2.28,0
2015-02-04 03:00,0,0,0,13.34,1.52,0
2015-02-04 04:00,0,0,0,13.1,0.48,0
2015-02-04 05:00,0,0,0,13.38,0.28,0
2015-02-04 06:00,0,0,0,13.31,0.55,0
2015-02-04 07:00,0,0,0,13.42,0.48,0
2015-02-04 08:00,0,0,0,13.56,0.41,0
2015-02-04 09:00,37.62,60.43,10.85,13.62,0.21,0
2015-02-04 10:00,212.77,269.31,21.1,14.51,0.48,0
2015-02-04 11:00,578.98,726.46,29.76,15.71,1.24,0
2015-02-04 12:00,724.56,900.64,36.02,15.91,3.38,0
2015-02-04 13:00,793.89,1000.02,38.97,16.38,3.38,0
2015-02-04 14:00,800.37,1014.74,38.02,16.45,3.03,0
2015-02-04 15:00,747.97,944.38,33.39,16.27,2.62,0
2015-02-04 16:00,631.72,788.37,25.86,16.07,2.07,0
2015-02-04 17:00,315.9,386.65,16.59,15.49,2.14,0
2015-02-04 18:00,60.07,89.08,5.78,14.77,2.83,0
2015-02-04 19:00,0,0,0,13.95,2.21,0
2015-02-04 20:00,0,0,0,13.49,1.52,0
2015-02-04 21:00,0,0,0,13.26,1.17,0
2015-02-04 22:00,0,0,0,12.76,0.97,0
2015-02-04 23:00,0,0,0,12.66,1.38,0
2015-02-05 00:00,0,0,0,12.08,2.76,0
2015-02-05 01:00,0,0,0,11.94,2.07,0
2015-02-05 02:00,0,0,0,11.58,1.31,0
2015-02-05 03:00,0,0,0,11.28,1.52,0
2015-02-05 04:00,0,0,0,11.48,2.14,0
2015-02-05 05:00,0,0,0,11.55,2.14,0
2015-02-05 06:00,0,0,0,11.09,1.24,0
2015-02-05 07:00,0,0,0,11.97,0.55,0
2015-02-05 08:00,0,0,0,11.52,0.9,0
2015-02-05 09:00,175.64,241.42,11.03,11.34,2.34,0
2015-02-05 10:00,417.44,509.86,21.31,14.22,3.59,0
2015-02-05 11:00,374.97,454.85,30,15.81,4.21,0
2015-02-05 12:00,739.72,918.42,36.3,14.91,3.24,0
2015-02-05 13:00,803.26,1018.15,39.27,15.47,2.76,0
2015-02-05 14:00,815.25,1035.23,38.33,16.01,2.97,0
2015-02-05 15:00,767.17,961.17,33.67,16.22,3.38,0
2015-02-05 16:00,162.4,207.98,26.12,16.04,3.45,0
2015-02-05 17:00,270.14,330.69,16.82,15.35,3.17,0
2015-02-05 18:00,14.84,30.68,5.99,14.72,2.34,0
2015-02-05 19:00,0,0,0,14.18,1.93,0
2015-02-05 20:00,0,0,0,13.8,1.93,0
2015-02-05 21:00,0,0,0,13.48,2.07,0
2015-02-05 22:00,0,0,0,13.11,2.55,0
2015-02-05 23:00,0,0,0,12.84,2.62,0
2015-02-06 00:00,0,0,0,12.49,1.45,0
2015-02-06 01:00,0,0,0,12.42,0.97,0
2015-02-06 02:00,0,0,0,11.72,2.07,0
2015-02-06 03:00,0,0,0,12.15,3.03,0
2015-02-06 04:00,0,0,0,12.52,4.34,0
2015-02-06 05:00,0,0,0,12.94,5.72,0
2015-02-06 06:00,0,0,0,13.31,6.69,0
2015-02-06 07:00,0,0,0,13.84,7.03,0
2015-02-06 08:00,0,0,0,13.99,7.17,0
2015-02-06 09:00,170.98,236.24,11.21,14.17,7.31,0
2015-02-06 10:00,413.51,498.2,21.52,14.66,7.52,0
2015-02-06 11:00,371.45,444.71,30.25,15.1,7.31,0
2015-02-06 12:00,746.64,895.9,36.58,16.14,8.48,0
2015-02-06 13:00,817.42,991.86,39.57,16.36,7.79,0
2015-02-06 14:00,615.6,742.65,38.63,16.58,6.9,0
2015-02-06 15:00,210.4,263.23,33.96,16.66,6.34,0
2015-02-06 16:00,643.87,775.01,26.38,16.59,6.62,0
2015-02-06 17:00,355.03,427.23,17.05,16.39,6.62,0
2015-02-06 18:00,173.87,224.79,6.2,15.73,6.21,0
2015-02-06 19:00,0,0,0,15.18,6.14,0
2015-02-06 20:00,0,0,0,14.88,5.93,0
2015-02-06 21:00,0,0,0,14.71,6.07,0
2015-02-06 22:00,0,0,0,14.64,6.62,0
2015-02-06 23:00,0,0,0,14.71,7.24,0
2015-02-07 00:00,0,0,0,14.98,6.28,0
2015-02-07 01:00,0,0,0,14.92,6.62,0
2015-02-07 02:00,0,0,0,14.87,6.83,0
2015-02-07 03:00,0,0,0,14.87,6.62,0
2015-02-07 04:00,0,0,0,14.62,6.28,0
2015-02-07 05:00,0,0,0,14.24,6.21,0
2015-02-07 06:00,0,0,0,14.15,6.21,0
2015-02-07 07:00,0,0,0,14.12,6.28,0
2015-02-07 08:00,0,0,0,14.3,6.28,0
2015-02-07 09:00,0.68,7.44,11.4,14.46,6.21,0
2015-02-07 10:00,58.91,86.47,21.74,14.73,6,0
2015-02-07 11:00,44.29,68.8,30.5,15.01,6,0
2015-02-07 12:00,34.56,56.71,36.86,15.03,4.83,0
2015-02-07 13:00,10.95,25.1,39.88,15.15,4.55,0
2015-02-07 14:00,38.95,62.29,38.94,15.3,4.62,0
2015-02-07 15:00,358.86,434.41,34.25,15.69,4.97,0
2015-02-07 16:00,236.24,291.61,26.64,15.96,4.9,0
2015-02-07 17:00,150.24,192.74,17.29,16.22,5.17,0
2015-02-07 18:00,167.26,217.8,6.41,16.18,4.9,0
2015-02-07 19:00,0,0,0,15.67,4.48,0
2015-02-07 20:00,0,0,0,15.29,4.14,0
2015-02-07 21:00,0,0,0,15.01,3.86,0
2015-02-07 22:00,0,0,0,14.81,3.59,0
2015-02-07 23:00,0,0,0,14.44,3.17,0
2015-02-08 00:00,0,0,0,14.7,4.76,0
2015-02-08 01:00,0,0,0,14.7,4.55,0
2015-02-08 02:00,0,0,0,14.73,4.48,0
2015-02-08 03:00,0,0,0,14.83,4.83,0
2015-02-08 04:00,0,0,0,14.9,4.55,0
2015-02-08 05:00,0,0,0,14.91,3.93,0
2015-02-08 06:00,0,0,0,14.87,3.93,0
2015-02-08 07:00,0,0,0,14.93,4.07,0
2015-02-08 08:00,0,0,0,15,4.34,0
2015-02-08 09:00,22.99,41.84,11.59,15.34,4.76,0
2015-02-08 10:00,149.47,193.08,21.96,15.95,5.52,0
2015-02-08 11:00,288.42,353.03,30.76,16.56,5.86,0
2015-02-08 12:00,101.34,137.6,37.15,16.92,7.38,0
2015-02-08 13:00,327.4,399.04,40.19,17.2,7.31,0
2015-02-08 14:00,293.76,360.3,39.25,17.22,6.9,0
2015-02-08 15:00,153.09,197.92,34.54,17.04,6.34,0
2015-02-08 16:00,7.22,19.52,26.9,16.78,5.93,0
2015-02-08 17:00,4.42,14.88,17.52,16.54,5.52,0
2015-02-08 18:00,10.89,25.1,6.62,16.08,5.24,0
2015-02-08 19:00,0,0,0,15.81,5.17,0
2015-02-08 20:00,0,0,0,15.61,5.31,0
2015-02-08 21:00,0,0,0,15.56,5.24,0
2015-02-08 22:00,0,0,0,15.37,4.62,0
2015-02-08 23:00,0,0,0,15.26,3.66,0
2015-02-09 00:00,0,0,0,15.34,1.86,0
2015-02-09 01:00,0,0,0,14.92,1.24,0
2015-02-09 02:00,0,0,0,14.2,1.17,0
2015-02-09 03:00,0,0,0,13.05,1.72,0
2015-02-09 04:00,0,0,0,12.88,2.48,0
2015-02-09 05:00,0,0,0,12.09,2.83,0
2015-02-09 06:00,0,0,0,12.05,2.83,0
2015-02-09 07:00,0,0,0,12.11,3.1,0
2015-02-09 08:00,0,0,0,12.01,3.38,0
2015-02-09 09:00,176.58,242.6,11.79,12.27,3.59,0
2015-02-09 10:00,417.69,506.16,22.19,13.21,4.07,0
2015-02-09 11:00,614.81,737.84,31.02,14.01,5.1,0
2015-02-09 12:00,752.95,909.64,37.45,14.94,6.34,0
2015-02-09 13:00,829.74,1008.74,40.51,15.5,7.03,0
2015-02-09 14:00,841.79,1025.33,39.57,16.06,7.38,0
